100	24/02/2019 01:30	A	3	7.67	593.6	24-02-2019	GEZ0003S	171132	LOADER	SAMPLER	DRIVER
101	24/02/2019 03:00	B	2	7.70	608.5	24-02-2019	GEZ0002S	171116	LOADER	SAMPLER	DRIVER
102	24/02/2019 04:15	A	3	7.69	593.0	24-02-2019	GEZ0005S	171060	LOADER	SAMPLER	DRIVER
103	24/02/2019 06:45	B	2	7.70	608.8	24-02-2019	GEZ0004S	171073	LOADER	SAMPLER	DRIVER
104	24/02/2019 09:00	A	3	7.68	593.8	24-02-2019	GEZ0003S	171132	LOADER	SAMPLER	DRIVER
105	24/02/2019 09:45	B	2	7.70	609.0	24-02-2019	GEZ0002S	171116	LOADER	SAMPLER	DRIVER
106	24/02/2019 11:45	A	3	7.68	593.6	24-02-2019	GEZ0005S	171060	LOADER	SAMPLER	DRIVER
107	24/02/2019 13:30	B	2	7.69	608.8	24-02-2019	GEZ0004S	171073	LOADER	SAMPLER	DRIVER
108	24/02/2019 15:15	A	3	7.67	594.0	24-02-2019	GEZ0003S	171132	LOADER	SAMPLER	DRIVER
109	24/02/2019 20:00	B	2	7.69	608.9	25-02-2019	GEZ0004S	171073	LOADER	SAMPLER	DRIVER
110	24/02/2019 20:30	A	3	7.67	592.9	25-02-2019	GEZ0002S	171116	LOADER	SAMPLER	DRIVER
111	25/02/2019 01:00	B	2	7.69	608.9	25-02-2019	GEZ0004S	171073	LOADER	SAMPLER	DRIVER
112	25/02/2019 01:00	A	3	7.69	600.6	25-02-2019	GEZ0003S	171132	LOADER	SAMPLER	DRIVER
113	25/02/2019 07:15	B	2	7.70	609.2	25-02-2019	GEZ0002S	171116	LOADER	SAMPLER	DRIVER
114	25/02/2019 10:00	A	3	7.68	593.8	25-02-2019	GEZ0005S	171060	LOADER	SAMPLER	DRIVER
115	25/02/2019 10:00	B	2	7.70	609.8	25-02-2019	GEZ0004S	171073	LOADER	SAMPLER	DRIVER
116	25/02/2019 13:45	A	3	7.67	593.2	25-02-2019	GEZ0003S	171132	LOADER	SAMPLER	DRIVER
117	25/02/2019 15:00	B	2	7.69	609.6	25-02-2019	GEZ0002S	171116	LOADER	SAMPLER	DRIVER
118	25/02/2019 15:00	A	3	7.67	593.8	25-02-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
119	25/02/2019 17:30	B	2	7.68	608.8	25-02-2019	GEZ0005S	171060	LOADER	SAMPLER	DRIVER
120	25/02/2019 19:30	A	3	7.67	593.9	25-02-2019	GEZ0004S	171073	LOADER	SAMPLER	DRIVER
121	25/02/2019 20:15	B	2	7.69	608.8	25-02-2019	GEZ0003S	171132	LOADER	SAMPLER	DRIVER
122	25/02/2019 22:15	A	3	7.67	593.4	26-02-2019	GEZ0002S	171116	LOADER	SAMPLER	DRIVER
123	25/02/2019 23:00	B	2	7.70	609.1	26-02-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
124	26/02/2019 01:30	B	2	7.71	609.8	26-02-2019	GEZ0005S	171060	LOADER	SAMPLER	DRIVER
125	26/02/2019 01:45	A	3	7.68	592.9	26-02-2019	GEZ0004S	171073	LOADER	SAMPLER	DRIVER
126	26/02/2019 04:00	A	3	7.70	592.8	26-02-2019	GEZ0003S	171132	LOADER	SAMPLER	DRIVER
127	26/02/2019 04:30	B	2	7.74	609.4	26-02-2019	GEZ0002S	171116	LOADER	SAMPLER	DRIVER
128	03/03/2019 17:00	A	3	7.63	605.5	04-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
129	03/03/2019 19:30	B	1	7.66	619.1	04-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
130	04/03/2019 08:00	A	3	7.65	601.0	04-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
131	04/03/2019 10:15	B	1	7.68	616.6	04-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
132	04/03/2019 11:00	A	3	7.64	600.5	04-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
